time,distance,speed,first,second,third
1.939999,0.9952425,0.4269719,0.6112704,44.1792,-55.42337
1.959999,1.002215,0.3486395,0.3380474,46.98027,-57.19077
1.979999,1.00876,0.3272176,0.1786649,50.03534,-59.11603
1.999999,1.015498,0.3369331,0.06155397,53.06984,-61.09329
2.019999,1.021786,0.3143907,0.2853594,55.63559,-63.08801
2.039999,1.027536,0.2874732,0.60763,57.46301,-65.08344
2.059999,1.033326,0.2895117,0.9773489,59.03751,-67.08044
2.079999,1.039752,0.3212929,1.362838,60.47254,-69.08023
2.099999,1.04714,0.3694177,1.753491,61.7851,-71.08093
2.119999,1.055629,0.4244447,2.070167,61.95953,-71.95209
2.139999,1.065663,0.5016804,2.357089,61.74107,-72.43854
2.159999,1.077889,0.6113052,2.638648,61.48393,-72.79892
2.179999,1.092434,0.727272,2.917789,61.30288,-73.11798
2.199999,1.109336,0.8451223,3.197268,61.18268,-73.42371
2.219999,1.127821,0.9242296,3.367814,62.17157,-74.82745
2.239999,1.145766,0.8972526,3.492979,63.1581,-76.6041
2.259999,1.161643,0.7938504,3.606906,63.7882,-78.50064
2.279999,1.176093,0.7224917,3.703694,64.16949,-80.43701
2.299999,1.190616,0.7261515,3.803572,64.76026,-82.38828
2.319999,1.204131,0.6757379,4.01927,64.12847,-83.49951
2.339998,1.217308,0.6588459,4.288815,62.98003,-84.3255
2.359998,1.230682,0.6687403,4.576034,61.65236,-85.05811
2.379998,1.24429,0.6803513,4.866725,60.15256,-85.76007
2.399998,1.25816,0.6935239,5.157122,58.46834,-86.45148
2.419998,1.272217,0.7028461,5.39375,56.7907,-87.13312
2.439998,1.286313,0.7048011,5.608752,55.02665,-87.81198
2.459998,1.300567,0.7127047,5.81977,53.13948,-88.49039
2.479998,1.314957,0.7194996,6.027036,51.06568,-89.16843
2.499998,1.329663,0.7353067,6.234616,48.85878,-89.84805
2.519998,1.344358,0.7347226,6.041416,44.93906,-88.74603
2.539998,1.359004,0.7323265,5.705355,40.17467,-87.04138
2.559998,1.373568,0.728178,5.321825,34.93792,-85.13809
2.579998,1.387909,0.7170558,4.926883,29.27136,-83.17007
2.599998,1.402119,0.7104993,4.51929,23.44774,-80.91632
2.619998,1.413624,0.5752444,4.363227,25.12428,-82.27768
2.639998,1.423559,0.496757,4.59478,26.25382,-81.40179
2.659998,1.433075,0.4757881,5.0149,26.57859,-78.58466
2.679998,1.442842,0.4883766,5.471405,26.93352,-75.57532
2.699998,1.452959,0.5058527,5.90544,27.5417,-73.05655
2.719998,1.463235,0.5137682,6.000961,28.26885,-71.14069
2.739998,1.473849,0.5307198,5.844871,28.98899,-69.49063
2.759998,1.485001,0.5576134,5.596894,29.78991,-67.91071
2.779998,1.496748,0.5873322,5.291666,30.6325,-66.38544
2.799998,1.509094,0.6173134,4.977145,31.56672,-64.85501
2.819998,1.521823,0.6364226,4.535398,32.61814,-63.25528
2.839998,1.533625,0.5901098,4.07285,33.4628,-61.81207
2.859998,1.544432,0.5403519,3.638574,33.94219,-60.28723
2.879998,1.554774,0.517118,3.262172,34.19452,-58.40735
2.899998,1.564656,0.4940748,2.985491,34.28225,-56.29129
2.919998,1.573516,0.4430056,2.650763,34.56309,-55.21216
2.939998,1.582428,0.4456282,2.236785,34.86559,-54.31326
2.959998,1.59173,0.465107,1.75548,35.1923,-53.52344
2.979998,1.601755,0.5012393,1.268818,35.63062,-52.82837
2.999998,1.612755,0.5499721,0.7673233,36.20042,-52.19867
3.019998,1.624476,0.5860567,0.09813616,38.15528,-53.15976
3.039998,1.635842,0.5683303,-0.4157715,40.27584,-54.89337
3.059998,1.646541,0.5349398,-0.9666443,42.56621,-57.28513
3.079998,1.656191,0.4824877,-1.828278,44.77137,-58.38416
3.099998,1.664293,0.4051089,-2.335785,47.9565,-60.52753
3.119998,1.6718,0.3753662,-2.287964,51.47729,-62.57498
3.139998,1.678671,0.3435254,-2.019012,54.75164,-64.59332
3.159998,1.684598,0.2963543,-1.687256,57.3399,-66.59879
3.179998,1.690432,0.2916932,-1.338226,59.46787,-68.5994
3.199998,1.696243,0.2905488,-0.9786987,61.158,-70.60028
3.219998,1.702241,0.2998948,-0.3825073,61.61036,-72.03531
3.239998,1.710168,0.3963709,0.319285,61.85229,-73.27753
3.259998,1.720827,0.5329251,1.044084,62.24506,-74.45526
3.279998,1.73451,0.6841779,1.778612,62.85982,-75.61215
3.299998,1.751049,0.8269429,2.513545,63.68263,-76.76245
3.319998,1.77001,0.9480357,2.868183,65.61139,-78.47821
3.339998,1.789204,0.9596944,3.074842,67.48689,-80.38623
3.359998,1.807092,0.8944035,3.231825,68.82384,-82.35718
3.379997,1.822603,0.7755637,3.378912,69.00331,-84.34894
3.399997,1.83767,0.7533312,3.522325,68.82285,-86.34296
3.419997,1.853096,0.7713199,3.523177,68.27713,-87.26077
3.439997,1.868218,0.7560968,3.476897,67.5941,-87.81958
3.459997,1.882582,0.7181764,3.417987,66.55943,-88.25952
3.479997,1.8958,0.6609082,3.352394,65.07418,-88.6593
3.499997,1.908176,0.6188035,3.28702,63.287,-89.0455
3.519997,1.920059,0.5941391,3.362319,61.08141,-89.15698
3.539997,1.932135,0.6038308,3.492692,58.84373,-89.1767
3.559997,1.944734,0.6299376,3.641487,56.55677,-89.16702
3.579997,1.95791,0.6587863,3.79656,54.16565,-89.14752
3.599997,1.971802,0.6945968,3.952954,51.65512,-89.12375
3.619997,1.986092,0.7145286,4.007014,48.56193,-88.46622
3.639997,2.000608,0.7257879,4.030986,45.16637,-87.59384
3.659997,2.015177,0.7284641,4.045457,41.57749,-86.65109
3.679997,2.03002,0.7421494,4.056097,37.809,-85.68549
3.699997,2.045177,0.7578373,4.064082,33.86313,-84.71179
3.719997,2.060124,0.7473469,3.936209,28.98843,-83.08252
3.739997,2.074315,0.7095337,3.755114,23.17364,-81.22943
3.759997,2.088066,0.6875515,3.532287,19.45584,-79.98669
3.779997,2.100021,0.5977869,3.113793,21.04399,-80.55527
3.799997,2.110508,0.524354,2.9177,21.93292,-78.58578
3.819997,2.121109,0.5300283,3.127628,22.51179,-75.71951
3.839997,2.131916,0.5403519,3.450285,23.43265,-73.20871
3.859997,2.142615,0.5349398,3.774999,24.62026,-71.26974
3.879997,2.153215,0.5300045,4.119239,25.80559,-69.60376
3.899997,2.163857,0.5320787,4.446932,27.04552,-68.05234
3.919997,2.174218,0.5180836,4.490769,28.21268,-66.99194
3.939997,2.184051,0.491643,4.3624,29.33027,-66.24518
3.959997,2.193164,0.4556417,4.192435,30.19056,-65.52594
3.979997,2.201508,0.4172087,4.006433,30.8513,-64.75613
3.999997,2.20917,0.383091,3.882692,31.26328,-63.84262
4.019997,2.216412,0.3620863,3.784811,31.63021,-63.10651
4.039997,2.223577,0.3582954,3.730827,31.92094,-62.39658
4.059997,2.23095,0.368619,3.654643,32.24483,-61.75635
4.079997,2.2387,0.3875017,3.476356,32.55531,-61.12155
4.099997,2.247149,0.4224539,3.233991,32.98359,-60.52386
4.119997,2.256377,0.4613876,2.985878,33.29015,-59.50543
4.139997,2.266427,0.5025148,2.792963,33.52272,-58.10098
4.159997,2.277144,0.5358696,2.617416,33.7384,-56.50647
4.179997,2.2884,0.5627871,2.438853,33.94989,-54.85425
4.199997,2.300025,0.5812168,2.213996,34.15942,-53.23553
4.219997,2.311511,0.5743265,1.919476,35.62933,-53.47552
4.239997,2.322148,0.5318642,1.760841,37.35141,-54.87076
4.259997,2.330911,0.438118,1.583752,39.32299,-56.10529
4.279997,2.33785,0.3469467,1.377931,41.47036,-57.61569
4.299997,2.343562,0.2856255,1.189653,43.87839,-59.23331
4.319997,2.348817,0.2627611,1.112558,46.63443,-61.04596
4.339997,2.353448,0.2315283,1.081464,49.25612,-62.92459
4.359997,2.35746,0.2006054,1.065652,51.65672,-64.82407
