time,distance,speed,first,second,third
0.02,1.323223E-05,0.0006616116,-0.1844177,39.73206,-76.30249
0.04,4.279613E-05,0.001478195,-0.3885803,38.64437,-78.07755
0.06,7.665157E-05,0.001692772,-0.5985107,37.16106,-80.01651
0.08,0.0001084805,0.001591444,-0.8204346,35.65058,-82.00464
0.09999999,0.0001386404,0.001507998,-1.055359,34.24184,-84.00339
0.12,9.691715E-05,-0.002086163,-0.9421387,32.25663,-83.77277
0.14,3.492832E-05,-0.003099442,-0.7157898,30.69231,-82.76318
0.16,0.004378557,0.2171814,-0.7204285,29.13636,-81.50165
0.18,0.01207852,0.3849983,-0.8884277,28.4643,-80.13019
0.2,0.02343833,0.5679905,-1.897705,27.44703,-78.74011
0.22,0.03744531,0.7003486,-3.458588,26.91547,-76.96991
0.24,0.05310857,0.7831633,-5.372406,27.17073,-75.05505
0.26,0.06839788,0.7644653,-6.055573,29.34602,-74.24792
0.28,0.08075571,0.6178916,-6.360596,30.72436,-73.29803
0.3,0.08999848,0.4621387,-6.200348,30.72982,-71.30917
0.32,0.09792817,0.3964841,-5.746582,30.09423,-68.9306
0.34,0.1070514,0.4561603,-5.262146,29.4604,-66.00348
0.36,0.1182039,0.5576253,-4.648254,29.78575,-63.41089
0.38,0.1313877,0.6591916,-4.047302,30.73316,-61.56766
0.4,0.1463367,0.7474482,-3.468964,31.55313,-59.73346
0.42,0.1632514,0.8457363,-2.903595,31.8201,-60.08093
0.4400001,0.1824231,0.9585857,-2.154144,30.92751,-61.2254
0.4600001,0.2037617,1.066929,-1.363068,29.49256,-62.642
0.4800001,0.2269853,1.161182,-0.6818237,28.01472,-64.14145
0.5000001,0.2516577,1.233619,-0.2060852,26.67322,-65.6608
0.52,0.2751839,1.17631,-0.341095,25.96376,-64.89755
0.54,0.2955654,1.019073,-1.390747,27.75684,-64.7175
0.56,0.3150002,0.9717405,-2.396179,29.11576,-63.24854
0.58,0.334272,0.9635925,-3.406738,30.38008,-60.89569
0.6,0.3537394,0.9733677,-4.328217,31.76966,-58.26379
0.6199999,0.372617,0.9438813,-5.073151,33.25619,-56.34891
0.6399999,0.3905786,0.8980811,-5.430328,34.41968,-54.69205
0.6599999,0.4082599,0.8840621,-5.286713,35.19273,-52.71527
0.6799999,0.4261296,0.8934855,-4.609528,35.8053,-50.54111
0.6999999,0.4444951,0.9182751,-3.523193,36.46778,-48.34924
0.7199998,0.4625592,0.9032071,-2.086731,39.54443,-48.91476
0.7399998,0.4793135,0.8377135,-1.029846,42.26624,-50.35898
0.7599998,0.4936396,0.7163048,0.02716884,44.6593,-52.11252
0.7799998,0.5056821,0.6021261,0.6791376,46.16172,-53.98172
0.7999998,0.5167574,0.5537629,1.146954,47.19767,-55.90402
0.8199998,0.5275302,0.5386412,1.349018,47.50925,-57.77301
0.8399997,0.5377306,0.5100191,1.860427,47.26595,-59.6391
0.8599997,0.5471669,0.4718184,1.964067,47.10069,-61.49908
0.8799997,0.5561631,0.4498065,1.327231,47.12929,-63.35144
0.8999997,0.5653601,0.4598498,0.06519066,47.13783,-65.19577
0.9199997,0.5755197,0.5079806,-1.441803,45.98866,-65.64075
0.9399996,0.5869473,0.571382,-3.483185,44.70039,-65.61096
0.9599996,0.6004169,0.6734788,-5.824371,43.38211,-65.41898
0.9799996,0.6162676,0.7925332,-8.314941,41.96016,-65.17673
0.9999996,0.6342344,0.8983433,-10.98672,40.39687,-64.92181
1.02,0.6534667,0.9616137,-13.29044,39.80786,-65.35895
1.04,0.671575,0.9054124,-15.27536,39.48901,-66.02536
1.06,0.687979,0.8202016,-17.18469,39.32224,-66.76715
1.08,0.7026148,0.7317901,-17.98404,39.53514,-67.30188
1.1,0.7146226,0.6003916,-17.53287,40.65232,-67.95123
1.12,0.7243656,0.4871488,-17.1319,41.47048,-68.64304
1.14,0.7326831,0.4158735,-17.07608,42.4929,-70.05566
1.159999,0.7405312,0.3924072,-17.30203,42.66636,-71.20926
1.179999,0.7484434,0.3956079,-17.55811,42.79712,-72.30988
1.199999,0.7563939,0.3975272,-17.79077,43.07238,-73.38464
1.219999,0.7620796,0.2842844,-18.11783,43.08798,-73.88007
1.239999,0.7643884,0.1154423,-18.42535,43.27249,-74.57166
1.259999,0.7670833,0.1347423,-18.82162,42.9321,-74.17438
1.279999,0.7719165,0.2416611,-19.14453,41.50945,-73.05624
1.299999,0.7791767,0.3630102,-19.7012,40.29914,-72.34045
1.319999,0.7881149,0.4469097,-20.80127,39.98349,-73.28766
1.339999,0.7956032,0.3744125,-20.51651,38.93695,-74.35687
1.359999,0.8017819,0.3089368,-20.0137,38.13639,-75.46338
1.379999,0.8073813,0.279969,-19.64487,37.52336,-76.57013
1.399999,0.8128659,0.274229,-19.28217,37.00306,-77.67526
1.419999,0.8186545,0.2894342,-18.92737,35.74831,-77.95587
1.439999,0.8243746,0.286001,-18.47675,34.18715,-77.96213
1.459999,0.8301507,0.2888083,-18.03842,32.60386,-77.87628
1.479999,0.8362007,0.3024995,-17.93771,31.10442,-77.75684
1.499999,0.8428519,0.3325582,-18.0813,29.65097,-77.62469
1.519999,0.8496096,0.3378868,-18.65363,28.88188,-76.57986
1.539999,0.8563149,0.3352642,-19.41364,28.95409,-75.19641
1.559999,0.862893,0.3289044,-19.93002,29.07755,-73.93964
1.579999,0.8684894,0.27982,-21.30884,29.11329,-72.91565
1.599999,0.8740907,0.2800643,-21.95126,29.07076,-71.61578
1.619999,0.8799694,0.2939343,-21.53201,29.03423,-70.25912
1.639999,0.8867679,0.3399253,-20.95416,29.12474,-68.4212
1.659999,0.894682,0.3957093,-20.80444,30.35571,-66.93799
1.679999,0.9034207,0.4369318,-20.96466,31.9843,-65.31915
1.699999,0.9135907,0.5084991,-21.15823,33.17296,-63.84671
1.719999,0.924801,0.5605161,-21.72659,34.30067,-62.69589
1.739999,0.935445,0.532198,-22.98013,35.57734,-62.01022
1.759999,0.9453243,0.4939675,-24.50046,36.59033,-61.41861
1.779999,0.9550272,0.485146,-26.0069,37.45143,-60.39551
1.799999,0.9647704,0.4871607,-27.5253,38.3942,-59.07315
1.819999,0.9747723,0.5000949,-28.94861,39.95326,-58.68408
1.839999,0.9840056,0.4616618,-30.49216,41.6303,-58.71127
1.859999,0.9921941,0.4094243,-32.50406,42.90625,-58.61548
1.879999,0.9993843,0.3595114,-33.67566,44.02382,-58.40909
1.899999,1.005468,0.3041983,-33.7413,44.96274,-58.28461
1.919999,1.009707,0.2119541,-33.561,46.4833,-58.64899
1.939999,1.011544,0.09183884,-33.40283,48.36232,-59.54593
1.959999,1.010052,-0.07460117,-33.47348,50.07144,-60.54175
1.979999,1.00675,-0.1651168,-33.69919,51.53543,-61.5094
1.999999,1.002864,-0.1942635,-34.06772,52.83119,-62.47021
2.019999,0.9992727,-0.1795888,-34.93829,52.39776,-61.79239
2.039999,0.9973019,-0.0985384,-36.47632,51.53982,-60.56491
2.059999,0.9980341,0.03660917,-38.51233,50.6358,-59.1499
2.079999,1.002082,0.2023935,-40.8147,49.71872,-57.67068
2.099999,1.010185,0.4051566,-43.0076,48.74146,-56.17197
2.119999,1.021673,0.5743742,-44.80478,48.505,-56.17996
2.139999,1.034621,0.6474137,-45.99493,48.0129,-56.71335
2.159999,1.046638,0.6008506,-46.7626,47.27426,-57.42798
2.179999,1.057101,0.523138,-47.32971,46.64021,-58.19717
2.199999,1.066497,0.4698038,-47.80511,46.32816,-58.97507
2.219999,1.075783,0.4642963,-48.16992,46.76748,-60.18256
2.239999,1.085451,0.4834414,-49.08374,47.80984,-61.52136
2.259999,1.094666,0.4607439,-49.94131,48.83914,-62.90802
2.279999,1.103371,0.4352331,-50.69498,49.5695,-64.32346
2.299999,1.111701,0.4165173,-50.85345,51.00518,-65.72928
2.319999,1.119364,0.3831148,-50.75137,52.32687,-66.84552
2.339998,1.125734,0.3185034,-50.13647,53.32328,-67.87335
2.359998,1.130433,0.2349854,-49.1377,53.73364,-68.88715
2.379998,1.133682,0.1624107,-47.80481,53.88551,-69.90128
2.399998,1.135558,0.09381771,-47.46295,54.31958,-70.91043
2.419998,1.135869,0.01553297,-47.7739,54.28392,-70.94244
2.439998,1.135212,-0.03281832,-47.94644,53.73408,-70.65457
2.459998,1.134874,-0.0169158,-47.53,52.10878,-70.27496
2.479998,1.136766,0.09458065,-47.3533,50.94555,-69.85498
2.499998,1.141963,0.2598763,-46.54977,49.74459,-69.42776
2.519998,1.151046,0.4541278,-46.13242,48.88116,-69.40189
2.539998,1.163083,0.6018519,-45.77866,48.06898,-69.51123
2.559998,1.176769,0.684309,-45.63928,47.29037,-69.6662
2.579998,1.191442,0.7336617,-45.59586,46.64587,-69.83319
2.599998,1.205816,0.718677,-45.5896,46.07247,-70.00125
2.619998,1.218709,0.6446481,-44.7218,45.94788,-70.96869
2.639998,1.230577,0.5934238,-44.15228,46.66896,-72.18863
2.659998,1.241641,0.5531788,-43.58212,47.57355,-73.48212
2.679998,1.250896,0.4627585,-43.09851,48.72184,-74.80881
2.699998,1.258046,0.3574967,-42.11032,49.82331,-76.14084
2.719998,1.263593,0.2773404,-41.96008,50.84365,-77.24847
2.739998,1.267379,0.1893401,-40.3714,50.7882,-78.29874
2.759998,1.269961,0.1291037,-38.659,49.96458,-79.35544
2.779998,1.272751,0.1394749,-36.90204,48.07889,-80.43188
2.799998,1.276908,0.2078414,-34.86612,46.2016,-81.51505
2.819998,1.282966,0.3029227,-33.48325,43.12814,-82.04849
2.839998,1.29124,0.413692,-32.32391,40.19123,-82.40338
2.859998,1.301581,0.5170345,-29.9978,35.45467,-82.70947
2.879998,1.313683,0.6051064,-28.57074,31.02429,-83.01474
2.899998,1.326784,0.6550789,-27.42145,28.08005,-83.27789
2.919998,1.340407,0.6811142,-26.25662,26.22349,-83.06323
2.939998,1.353773,0.6683111,-25.21149,24.93361,-82.67703
2.959998,1.366332,0.6279707,-24.01178,23.69146,-82.23932
2.979998,1.3782,0.5933762,-22.97266,22.36728,-81.79126
2.999998,1.389617,0.5708456,-22.00873,20.89297,-81.34436
3.019998,1.400102,0.5242586,-21.23758,19.83853,-79.9212
3.039998,1.409655,0.4776597,-20.5253,19.49254,-78.13974
3.059998,1.418473,0.4408836,-19.8642,19.51088,-76.23413
3.079998,1.427022,0.4274487,-19.29129,19.65748,-74.2887
3.099998,1.435717,0.4347682,-18.76941,19.78288,-72.3331
3.119998,1.444523,0.4402995,-18.30838,20.19293,-70.65512
3.139998,1.453256,0.4366398,-17.84882,20.78776,-69.06778
3.159998,1.462107,0.4425287,-17.40967,20.99752,-67.21036
3.179998,1.470542,0.4217625,-17.71994,21.32356,-66.42676
3.199998,1.478079,0.3768682,-17.83566,21.62906,-65.25613
3.219998,1.485051,0.3485918,-17.47418,21.78107,-64.08517
3.239998,1.49227,0.3609419,-16.76102,22.08085,-63.12814
3.259998,1.500034,0.3882289,-15.82751,22.62767,-62.44897
3.279998,1.508658,0.4311681,-14.90298,23.3244,-61.92496
3.299998,1.518272,0.4806995,-14.052,24.28281,-61.61655
3.319998,1.529045,0.5386353,-13.43597,25.45411,-61.47595
3.339998,1.540946,0.5950689,-13.23517,26.80681,-61.46603
3.359998,1.553715,0.6384611,-13.22733,27.26094,-60.95425
3.379997,1.567464,0.6874204,-13.42957,27.79896,-60.74802
3.399997,1.58196,0.7248044,-13.86151,28.29062,-60.58038
3.419997,1.596341,0.7190943,-14.84293,29.98113,-60.33749
3.439997,1.609343,0.6500602,-15.97568,31.27957,-59.70206
3.459997,1.621711,0.6184101,-17.29736,32.33173,-58.63513
3.479997,1.633779,0.6034136,-18.61258,33.26549,-57.15375
3.499997,1.645762,0.599134,-20.05402,34.21117,-55.42545
3.519997,1.657189,0.571382,-21.31995,35.85013,-55.68369
3.539997,1.667843,0.5326986,-23.07867,37.72245,-56.76724
3.559997,1.677955,0.5055785,-25.09601,39.59163,-58.21609
3.579997,1.687577,0.481081,-26.77206,41.55091,-59.80695
3.599997,1.696286,0.4354835,-26.92218,43.12703,-60.94489
3.619997,1.703295,0.3504515,-26.36304,44.49269,-61.32587
3.639997,1.708644,0.267446,-25.74539,46.78427,-62.71741
3.659997,1.712161,0.1758337,-25.20453,48.80167,-64.00616
3.679997,1.713963,0.0901103,-24.8432,50.46693,-65.23694
3.699997,1.714301,0.0169158,-24.59875,51.99096,-66.45294
3.719997,1.712777,-0.07623434,-25.16846,51.85105,-66.47757
