time,distance,speed,first,second,third
1.899999,0.7928927,0.6159484,-0.7268677,49.66937,-69.2373
1.919999,0.8035057,0.5306482,-0.9290161,50.28308,-70.66467
1.939999,0.81268,0.4587173,-1.083252,51.34634,-72.16452
1.959999,0.8208971,0.4108548,-1.218994,52.38742,-73.6947
1.979999,0.8282826,0.3692746,-1.348785,53.30061,-75.24146
1.999999,0.8347771,0.3247261,-1.478912,54.18842,-76.79453
2.019999,0.8398495,0.2536178,-1.316772,53.49559,-77.36386
2.039999,0.8431612,0.1655877,-1.048096,51.87117,-77.62897
2.059999,0.8468275,0.1833141,-0.7399597,50.30504,-77.77625
2.079999,0.8529449,0.3058672,-0.4126587,48.87481,-77.88013
2.099999,0.8628033,0.4929245,-0.07623291,47.43243,-77.97037
2.119999,0.8760834,0.6640017,0.1435218,46.13311,-78.07117
2.139999,0.8923116,0.81141,0.3258203,44.83126,-78.17609
2.159999,0.9108721,0.9280264,0.5018048,43.49289,-78.28418
2.179999,0.9306064,0.9867132,0.6784112,42.07402,-78.39642
2.199999,0.9500166,0.9705126,0.8545762,40.58216,-78.51132
2.219999,0.9676601,0.8821726,1.005507,38.92632,-79.22235
2.239999,0.9845871,0.8463502,1.136665,37.67732,-80.13202
2.259999,1.000737,0.807476,1.269549,36.3027,-81.10352
2.279999,1.016691,0.7977009,1.407146,34.71726,-82.10657
2.299999,1.032811,0.8060098,1.544195,32.98783,-83.12231
2.319999,1.048118,0.7653594,1.723749,31.2585,-82.79086
2.339998,1.061671,0.677669,1.926568,29.91519,-81.98279
2.359998,1.074676,0.6502271,2.143428,29.1938,-81.0015
2.379998,1.087607,0.6465435,2.360617,28.66748,-79.96069
2.399998,1.100807,0.6600142,2.581277,28.10818,-78.90527
2.419998,1.114073,0.6632805,2.869233,28.10438,-77.56161
2.439998,1.126937,0.6432056,3.18969,28.58902,-76.10492
2.459998,1.139123,0.6093144,3.519734,29.33096,-74.60727
2.479998,1.150906,0.5891681,3.85302,30.16241,-73.09653
2.499998,1.162415,0.5754232,4.184677,30.96998,-71.58386
2.519998,1.173755,0.567019,4.417933,31.66213,-70.48828
2.539998,1.183948,0.5096436,4.384219,32.65968,-70.49268
2.559998,1.193096,0.4573941,4.376611,33.66056,-70.47565
2.579998,1.201667,0.4285455,4.579536,34.24725,-69.59515
2.599998,1.210021,0.4176855,4.891537,34.78517,-68.29019
2.619998,1.218429,0.4204154,5.189269,35.23884,-67.15643
2.639998,1.226893,0.4232049,5.426468,35.80794,-66.30652
2.659998,1.235474,0.4290462,5.535534,36.20105,-65.55542
2.679998,1.244452,0.4489183,5.515754,35.8013,-64.47629
2.699998,1.254447,0.4997492,5.464146,35.15987,-63.56958
2.719998,1.265668,0.5610108,5.296978,34.24174,-62.7814
2.739998,1.278428,0.6380081,5.056793,33.29741,-62.03903
2.759998,1.292617,0.7094622,4.781472,33.04872,-61.71289
2.779998,1.307922,0.7652402,4.47246,33.12667,-61.46573
2.799998,1.324096,0.8087039,4.136586,33.68833,-61.4949
2.819998,1.340559,0.8231759,3.610686,35.37826,-61.51486
2.839998,1.357493,0.8466959,3.038892,37.31671,-61.35449
2.859998,1.374553,0.8530021,2.439093,39.20465,-61.05087
2.879998,1.390763,0.810504,1.838802,40.8964,-60.88107
2.899998,1.405928,0.7582545,1.233846,42.30264,-60.74915
2.919998,1.420834,0.7452965,0.6805152,43.28923,-59.84064
2.939998,1.435768,0.7467031,0.1324692,44.22099,-58.50446
2.959998,1.450893,0.756216,-0.41922,45.21527,-56.91058
2.979998,1.466238,0.7672787,-1.038391,46.40126,-55.39352
2.999998,1.481066,0.7413745,-1.651672,47.39676,-54.02936
3.019998,1.495717,0.7325768,-2.023468,48.6504,-53.19977
3.039998,1.509766,0.7024288,-2.121826,49.70037,-52.65973
3.059998,1.523689,0.6961703,-2.062469,50.41943,-52.10968
3.079998,1.537752,0.7031202,-1.933716,50.80219,-51.2243
3.099998,1.552352,0.72999,-1.805908,51.06996,-50.26559
3.119998,1.564812,0.6230116,-2.011536,52.38373,-49.98117
3.139998,1.574036,0.4612207,-2.223877,54.33083,-50.82434
3.159998,1.580682,0.3322721,-2.451141,55.88304,-51.99872
3.179998,1.585982,0.2650023,-2.680878,57.05481,-53.29437
3.199998,1.590574,0.2295971,-2.917694,58.03166,-54.6326
3.219998,1.59482,0.2122998,-2.834595,58.30196,-56.0401
3.239998,1.599007,0.2093673,-2.645844,58.19337,-57.48395
3.259998,1.603594,0.2293587,-2.426025,58.03819,-58.93497
3.279998,1.608988,0.269711,-2.193268,57.9371,-60.38425
3.299998,1.615494,0.3252745,-1.954651,57.86248,-61.83197
3.319998,1.623222,0.3864169,-1.432983,57.16372,-62.4382
3.339998,1.63344,0.5109072,-0.8097839,56.61319,-62.75125
3.359998,1.646392,0.6475568,-0.1490173,56.0757,-62.96359
3.379997,1.662153,0.7880569,0.5209042,55.46652,-63.1467
3.399997,1.680413,0.913012,1.191165,54.7559,-63.323
3.419997,1.699252,0.9419441,1.326924,54.74249,-64.69061
3.439997,1.716345,0.8546591,1.254794,54.3941,-66.47641
3.459997,1.732023,0.7839084,1.120677,54.42405,-68.39642
3.479997,1.746287,0.7132053,0.9815881,55.24781,-70.33374
3.499997,1.758152,0.5932212,0.8198559,56.1488,-72.27625
3.519997,1.768357,0.5102515,0.5911797,57.21649,-73.98334
3.539997,1.777729,0.4685998,0.3346124,58.43893,-75.60449
3.559997,1.786857,0.4564404,0.07371896,59.73003,-77.19672
3.579997,1.795989,0.4565597,-0.1911316,61.07986,-78.77893
3.599997,1.805151,0.4581213,-0.4559326,62.48836,-80.35681
3.619997,1.813618,0.4233241,-0.3038635,62.35513,-81.22348
3.639997,1.821223,0.3802896,0.00746577,61.45687,-81.87198
3.659997,1.82807,0.3423333,0.3515286,60.4141,-82.44299
3.679997,1.834671,0.3300309,0.7108828,59.38113,-82.98816
3.699997,1.841381,0.3355145,1.079806,58.29539,-83.52094
3.719997,1.848839,0.3728986,1.330643,56.64948,-83.84729
3.739997,1.858331,0.4746199,1.539443,54.785,-84.11093
3.759997,1.870577,0.6122947,1.717998,52.9249,-84.35114
3.779997,1.885983,0.7702708,1.893183,51.05219,-84.58218
3.799997,1.904519,0.9268165,2.071447,49.11874,-84.81165
3.819997,1.924825,1.015317,1.857438,47.26466,-85.48074
3.839997,1.943395,0.9284973,1.505796,44.88795,-86.31757
3.859997,1.960361,0.8483052,1.101805,42.58454,-87.21005
3.879997,1.976658,0.8148551,0.6736567,40.6629,-88.10431
3.899997,1.993085,0.8213282,0.2497944,38.8772,-88.99518
3.919997,2.008916,0.7915437,0.249096,36.81244,-88.14532
3.939997,2.02424,0.7662296,0.4082322,35.14038,-86.68417
3.959997,2.039766,0.7762671,0.6223749,33.90364,-85.01038
3.979997,2.0558,0.8017063,0.8523626,32.77959,-83.26682
3.999997,2.072504,0.8352041,1.087145,31.61169,-81.50461
4.019997,2.088297,0.7896423,1.279897,32.4113,-80.39194
4.039997,2.101879,0.6791115,1.279212,34.50002,-80.53308
4.059997,2.112845,0.548315,1.390389,35.73677,-79.42456
4.079997,2.121372,0.4263163,1.840843,35.71769,-76.98535
4.099997,2.128428,0.3528357,2.507746,35.31132,-73.82217
4.119997,2.134683,0.3127098,3.217339,34.91273,-71.30286
4.139997,2.141221,0.3268957,3.791858,34.68812,-69.11655
4.159997,2.148491,0.3635168,4.023856,35.26573,-67.57794
4.179997,2.156708,0.4108429,4.216557,35.81084,-66.14365
