time,distance,speed,first,second,third
1.959999,1.277064,0.6451488,3.70982,39.12453,-66.50433
1.979999,1.290353,0.6644726,3.581079,41.02125,-66.11417
1.999999,1.303086,0.6366491,3.80279,42.60907,-66.15894
2.019999,1.315326,0.6119728,3.963517,43.71279,-66.99118
2.039999,1.327356,0.6014943,3.89151,44.13876,-67.78815
2.059999,1.339707,0.6175637,3.737976,44.3382,-68.57892
2.079999,1.352111,0.620234,3.530164,44.70238,-67.56955
2.099999,1.365012,0.6450176,3.045648,45.31201,-65.77991
2.119999,1.378698,0.6842852,2.549974,46.05578,-63.76825
2.139999,1.393204,0.7253051,1.974718,46.98083,-61.83606
2.159999,1.408533,0.7664442,1.380276,48.04566,-59.8418
2.179999,1.424201,0.7834435,0.7096556,50.42715,-59.60754
2.199999,1.439442,0.7620335,0.2692272,52.14736,-59.72403
2.219999,1.453001,0.6779552,-0.08938599,52.49259,-59.79651
2.239999,1.463719,0.5359054,-0.476532,52.0016,-59.75351
2.259999,1.471495,0.3887773,-0.6660156,52.06075,-60.32834
2.279999,1.477841,0.3172994,-0.3477783,51.5016,-61.52225
2.299999,1.484994,0.3576517,0.117111,50.34768,-62.98508
2.319999,1.493714,0.4360318,0.6147299,48.73843,-64.48926
2.339998,1.50394,0.5112886,1.151965,47.02874,-65.99158
2.359998,1.51589,0.5974889,1.545717,45.41808,-67.46106
2.379998,1.528995,0.6552458,1.564058,43.98583,-68.71362
2.399998,1.543209,0.7107139,1.456999,43.06749,-69.93146
2.419998,1.558408,0.7599473,1.323935,42.40636,-71.14203
2.439998,1.574237,0.7914543,1.164862,41.75405,-72.34543
2.459998,1.59006,0.7911444,1.070643,40.949,-73.2627
2.479998,1.603685,0.6812215,0.5146478,40.23381,-73.83231
2.499998,1.6153,0.5807519,0.6060537,39.34385,-74.15753
2.519998,1.626104,0.5402327,0.9939701,38.70607,-75.35086
2.539998,1.636957,0.5426288,1.165045,37.65816,-76.20749
2.559998,1.647905,0.5473971,1.149515,36.47971,-76.89178
2.579998,1.65741,0.4752636,1.057883,34.38914,-76.79929
2.599998,1.666579,0.4584551,0.7991541,32.37406,-76.47177
2.619998,1.675668,0.4544258,0.6079449,30.47231,-76.04626
2.639998,1.684808,0.4570127,0.638518,28.54262,-75.63956
2.659998,1.694191,0.4691601,0.7514279,26.54084,-75.25116
2.679998,1.704112,0.4960299,0.9551364,25.89508,-75.12411
2.699998,1.713765,0.4826427,1.279269,26.02229,-75.02563
2.719998,1.722729,0.448215,1.583837,26.31886,-74.60309
2.739998,1.731528,0.4399419,1.887222,26.58681,-74.37296
2.759998,1.739649,0.4060507,2.613121,27.331,-74.51318
2.779998,1.746898,0.3624558,3.07514,27.19419,-73.44455
2.799998,1.75463,0.3866196,3.317187,26.96506,-71.77429
2.819998,1.763929,0.4649162,3.006422,27.34144,-70.13483
2.839998,1.775429,0.5750299,2.249774,28.03596,-68.40027
2.859998,1.789281,0.6925702,1.450056,29.4272,-66.55453
2.879998,1.80408,0.7399917,1.304103,33.62466,-66.56088
2.899998,1.818085,0.7002115,1.416703,38.27205,-67.12106
2.919998,1.830311,0.6113291,1.345414,41.494,-68.41202
2.939998,1.841482,0.5585194,1.276151,42.84056,-69.57764
2.959998,1.852321,0.5419493,1.106127,43.69055,-70.89911
2.979998,1.862728,0.5203843,0.7868226,44.62468,-71.01068
2.999998,1.872579,0.4925251,0.5425472,45.78594,-70.43329
3.019998,1.882589,0.500536,0.4410706,46.49128,-69.36099
3.039998,1.893127,0.5268693,0.4469977,46.91225,-68.05688
3.059998,1.904237,0.5554914,0.4635062,47.29819,-66.58975
3.079998,1.915891,0.5827188,0.2529787,47.92147,-65.45935
