time,distance,speed,first,second,third
0.02,0.00286603,0.2145231,1.722499,26.46692,-83.74063
0.04,0.009710073,0.3422022,2.631271,25.30383,-83.2713
0.06,0.01998866,0.5139291,3.569501,24.1924,-82.78098
0.08,0.03233552,0.6173432,3.971061,24.24472,-81.32422
0.09999999,0.04552841,0.6596446,4.201666,25.48019,-79.5018
0.12,0.05870032,0.6585956,4.373617,27.32745,-77.54944
0.14,0.07153082,0.6415248,4.036457,28.76591,-76.43515
0.16,0.08192253,0.5195856,4.129401,30.18616,-75.86053
0.18,0.09037602,0.4226744,4.760735,30.24711,-73.59555
0.2,0.09944212,0.4533052,5.334437,29.88003,-70.1781
0.22,0.1101428,0.5350351,5.549479,31.03006,-67.71045
0.24,0.1224362,0.6146669,5.821331,32.19067,-65.58286
0.26,0.1363482,0.6956041,6.102164,32.91167,-63.54031
0.28,0.1519647,0.7808208,6.506553,33.01606,-63.04233
0.3,0.169691,0.8863151,6.967577,32.0616,-63.10568
0.32,0.1894208,0.9864926,7.438572,30.71008,-63.35953
0.34,0.2104388,1.050901,7.906169,29.31808,-63.67108
0.36,0.2314341,1.049763,8.375887,27.99956,-63.99548
0.38,0.2499894,0.9277642,7.772406,28.90071,-64.10318
0.4,0.2666503,0.8330464,6.815106,30.23908,-63.75848
0.42,0.2819842,0.7666945,5.95548,31.06424,-62.03494
0.4400001,0.29685,0.7432878,5.229096,31.48484,-59.34537
0.4600001,0.3116727,0.7411361,4.51615,32.22789,-56.76279
0.4800001,0.3259674,0.7147372,3.807772,33.47633,-55.2135
0.5000001,0.3389195,0.6476045,3.103436,34.62719,-54.3269
0.52,0.3509831,0.6031811,2.423475,35.3437,-53.29001
0.54,0.3626651,0.5840957,1.735392,35.73936,-52.04126
0.56,0.3744061,0.5870521,1.008028,36.05736,-50.74164
0.58,0.3863968,0.5995333,0.3933775,37.41403,-50.91492
0.6,0.3981868,0.5895019,0.1145951,38.5845,-51.5589
0.6199999,0.4099425,0.5877852,-0.193512,39.61106,-52.43643
0.6399999,0.4218299,0.5943716,-0.6329651,40.56813,-53.27161
0.6599999,0.4331338,0.5651951,-1.506042,41.91357,-53.75964
0.6799999,0.4431428,0.5004466,-1.816681,44.37913,-55.07373
0.6999999,0.4516501,0.4253685,-1.873535,45.79163,-56.67926
0.7199998,0.4590673,0.3708601,-1.793701,46.58222,-58.44009
0.7399998,0.4658955,0.3414094,-1.667725,47.23277,-60.24988
0.7599998,0.4717499,0.2927184,-1.528442,47.87139,-62.07291
0.7799998,0.4760456,0.2147853,-0.8264771,47.49053,-63.78055
0.7999998,0.4799438,0.1949072,0.07666945,46.57951,-65.46338
0.8199998,0.4842944,0.2175331,1.047804,45.44716,-67.13403
0.8399997,0.4904352,0.3070414,2.039807,44.43943,-68.79831
0.8599997,0.4995683,0.456655,3.043525,43.56686,-70.45563
0.8799997,0.5114902,0.5960941,3.370433,42.03755,-71.5816
0.8999997,0.5250807,0.6795228,3.433035,40.10511,-72.53888
0.9199997,0.5397555,0.7337391,3.421095,37.96128,-73.44345
0.9399996,0.5548015,0.7523,3.391633,35.72728,-74.33282
0.9599996,0.5688015,0.7000029,3.364262,33.55621,-75.21341
0.9799996,0.5814468,0.6322622,3.231017,31.81588,-75.90225
0.9999996,0.5922432,0.5398214,3.073219,30.28226,-76.51886
1.02,0.6022142,0.4985511,2.908144,28.97074,-77.11044
1.04,0.6118737,0.4829764,2.748694,27.64846,-77.69324
1.06,0.6207142,0.4420221,2.582633,26.1333,-78.2832
1.08,0.6285862,0.3935993,2.456816,24.40689,-77.97418
1.1,0.6364915,0.3952682,2.357182,23.06832,-77.34512
1.12,0.6447428,0.4125655,2.266587,21.8473,-76.60699
1.14,0.6534157,0.4336417,2.180741,20.59148,-75.83713
1.159999,0.6626872,0.4635751,2.09277,19.29322,-75.05896
1.179999,0.6722535,0.4783154,2.09576,18.8208,-73.67422
1.199999,0.6813041,0.4525304,2.146549,19.16161,-72.05823
1.219999,0.689814,0.4254937,2.210452,19.77449,-70.21973
1.239999,0.6981503,0.4168153,1.856648,20.15583,-69.56937
1.259999,0.7060407,0.3945231,1.853057,20.77561,-68.47299
1.279999,0.7139801,0.3969669,2.191014,21.1801,-66.80035
1.299999,0.7230994,0.4559636,2.578918,21.97184,-65.30463
1.319999,0.7334745,0.5187571,2.915339,23.13824,-64.1991
1.339999,0.7448534,0.5689442,3.150446,24.56997,-63.49414
1.359999,0.757171,0.6158829,3.320642,26.15985,-63.00842
1.379999,0.770261,0.6545007,3.018563,27.80084,-62.43121
1.399999,0.7838182,0.6778598,2.351669,29.42648,-61.81476
1.419999,0.7974352,0.680846,1.564274,31.09071,-61.2515
1.439999,0.8109227,0.6743789,0.7506785,32.68379,-60.67291
1.459999,0.8240236,0.6550431,-0.04489136,34.24042,-60.04883
1.479999,0.8365582,0.6267309,-0.6571045,35.85155,-59.39343
1.499999,0.8479788,0.5710304,-1.065552,37.29312,-58.86536
1.519999,0.858525,0.5273104,-1.372803,38.01331,-57.7659
1.539999,0.8692214,0.5348206,-1.672729,38.32968,-56.16147
1.559999,0.8802503,0.5514443,-2.000244,39.34641,-54.8533
1.579999,0.8913026,0.5526125,-2.009979,41.00726,-54.42447
1.599999,0.9014745,0.5085945,-2.016388,42.26489,-54.16284
1.619999,0.9120197,0.5272627,-2.389343,43.44743,-55.15979
1.639999,0.9229386,0.5459428,-2.641876,44.57629,-55.71222
1.659999,0.9338154,0.5438387,-2.690582,45.21676,-55.46021
1.679999,0.9439535,0.5069077,-2.347748,46.34148,-55.99963
1.699999,0.9529947,0.4520595,-1.510132,46.9751,-56.89117
1.719999,0.960884,0.3944635,-0.8799133,47.18093,-58.52878
1.739999,0.9676777,0.3396869,-0.3613586,47.03001,-60.42596
1.759999,0.9738024,0.3062367,0.127298,46.8801,-62.40506
1.779999,0.9789642,0.2580881,0.4014924,46.27357,-64.14026
1.799999,0.9831799,0.2107859,0.5896703,45.80433,-65.79584
1.819999,0.9877621,0.2291083,0.7522978,45.71054,-67.40488
1.839999,0.9941274,0.318265,0.9282405,45.67094,-69.0004
1.859999,1.003495,0.4683852,1.098102,45.66808,-70.59341
1.879999,1.015986,0.6245494,1.219262,44.77449,-71.88211
1.899999,1.030498,0.725615,1.311426,42.9256,-73.09592
1.919999,1.044624,0.7062674,1.393304,40.48174,-74.29858
1.939999,1.056942,0.6159306,1.473267,37.88937,-75.49323
1.959999,1.067798,0.5427599,1.549412,35.72276,-76.67389
1.979999,1.078588,0.5395055,1.54863,34.32137,-78.02008
1.999999,1.089604,0.5508304,1.520834,32.95654,-79.42395
2.019999,1.100747,0.5571485,1.487958,31.3262,-80.85883
2.039999,1.111886,0.556922,1.449074,29.52461,-82.30896
2.059999,1.122724,0.5419016,1.408264,27.71675,-83.76495
2.079999,1.133538,0.5406976,1.30435,25.67064,-82.953
2.099999,1.14512,0.5791306,1.200112,24.36398,-81.3385
2.119999,1.158078,0.6479025,1.095823,23.4628,-79.45023
2.139999,1.171792,0.685668,0.9998317,22.44954,-77.48004
2.159999,1.186571,0.7389903,0.8902812,21.38878,-75.48911
2.179999,1.202376,0.7902384,0.8198456,21.5379,-73.50894
2.199999,1.216293,0.6958127,0.4829392,22.90054,-72.89816
2.219999,1.227581,0.5644083,0.2625322,24.24393,-72.13223
2.239999,1.237727,0.5072951,0.3584213,24.53391,-69.62726
2.259999,1.247652,0.4962683,0.6000025,24.41574,-66.1748
2.279999,1.257646,0.4997253,0.8602542,25.56037,-65.39783
2.299999,1.267975,0.5164146,1.21661,26.58258,-65.58463
2.319999,1.278853,0.5438924,1.410161,27.43612,-66.34644
2.339998,1.290291,0.5719423,1.529341,27.97536,-67.19196
2.359998,1.30253,0.611937,1.62593,27.88314,-67.83856
2.379998,1.314406,0.5937934,1.803071,28.98525,-67.71161
2.399998,1.325058,0.5325794,1.914046,29.79301,-66.95313
2.419998,1.335212,0.5077243,2.03454,30.28424,-65.44257
2.439998,1.344868,0.4828095,2.148205,30.70794,-63.51382
2.459998,1.354196,0.4663825,2.398551,31.04191,-61.48425
2.479998,1.363128,0.4466057,2.49036,31.65119,-60.47055
2.499998,1.371608,0.4239917,2.513488,32.53201,-60.15445
2.519998,1.379893,0.4142523,2.429066,33.40138,-60.08505
2.539998,1.388359,0.4233003,2.076106,34.52024,-60.19131
2.559998,1.397102,0.4371524,1.742921,35.64699,-60.21606
2.579998,1.405389,0.4143476,1.252144,38.42427,-61.17072
2.599998,1.412861,0.3736138,0.964854,41.51081,-62.97717
2.619998,1.419742,0.3440142,0.7064935,43.60445,-64.86151
2.639998,1.426721,0.3489971,0.4886948,44.99197,-66.83075
2.659998,1.433893,0.3585696,0.2847236,46.01601,-68.83282
2.679998,1.440553,0.3329873,0.3602381,45.31747,-70.81699
2.699998,1.446457,0.2952337,0.5332295,43.55119,-72.82486
2.719998,1.452723,0.3132939,0.7303415,41.61599,-74.8378
2.739998,1.459864,0.3570676,0.9362578,39.6308,-76.84698
2.759998,1.468325,0.4230261,1.149157,37.70371,-78.84857
2.779998,1.477529,0.4601955,1.282614,35.42376,-79.21402
2.799998,1.48812,0.5295753,1.395,33.785,-78.99844
2.819998,1.500043,0.5961418,1.507182,32.49944,-78.58151
2.839998,1.512814,0.6385207,1.609993,31.17914,-78.10413
2.859998,1.526118,0.6651998,1.710878,29.73216,-77.61298
2.879998,1.539375,0.6628752,1.859388,28.54029,-77.38318
2.899998,1.551856,0.6240487,2.02838,27.22452,-77.24622
2.919998,1.562993,0.5568385,2.198077,25.86931,-77.14557
2.939998,1.573489,0.5248189,2.368654,24.65298,-77.04843
2.959998,1.583268,0.488925,2.524375,22.95954,-76.38391
2.979998,1.590408,0.3569961,2.423655,24.30345,-77.25894
2.999998,1.596406,0.2999187,2.44015,25.01643,-76.2749
3.019998,1.602653,0.3123641,2.629616,25.29957,-73.59216
3.039998,1.610099,0.3722668,2.916231,25.50201,-70.22879
3.059998,1.618591,0.4246235,2.846169,27.26031,-68.02719
3.079998,1.627655,0.453198,2.504766,29.40693,-66.90863
3.099998,1.637349,0.484705,2.176408,31.37621,-66.42688
3.119998,1.647396,0.502336,1.700277,32.78981,-66.21152
3.139998,1.65732,0.4961848,1.241351,33.98946,-66.09622
3.159998,1.667323,0.5001426,0.7713885,35.18847,-65.95825
3.179998,1.677772,0.5224586,0.07246412,36.39697,-65.37976
3.199998,1.688616,0.5422115,-0.6236572,37.47643,-64.3811
3.219998,1.699829,0.5606771,-1.250885,38.57422,-63.14255
3.239998,1.711336,0.575316,-2.292358,39.94739,-61.98438
3.259998,1.723004,0.5834222,-3.370056,41.27222,-60.69031
3.279998,1.734089,0.5542159,-4.014832,44.25969,-60.76968
3.299998,1.744344,0.5127549,-4.233856,46.12811,-61.59198
3.319998,1.754062,0.4859328,-4.573425,48.11795,-63.29282
3.339998,1.763604,0.4770875,-4.90802,49.4651,-64.23566
3.359998,1.773181,0.478828,-5.254639,50.58992,-64.79828
3.379997,1.782263,0.4541159,-5.181213,51.81559,-65.49777
3.399997,1.790776,0.4256487,-4.811493,51.50399,-66.63165
3.419997,1.798944,0.4083991,-4.416992,50.79456,-68.29346
3.439997,1.807155,0.410533,-4.06955,49.61841,-69.94559
3.459997,1.815231,0.4038215,-3.711548,48.48703,-71.67053
3.479997,1.822859,0.381422,-3.40918,47.64488,-73.125
3.499997,1.830508,0.3824353,-3.088898,47.21957,-74.44601
3.519997,1.83881,0.4150748,-2.544525,46.67384,-75.53876
3.539997,1.847944,0.4567266,-1.937408,46.04493,-76.3894
3.559997,1.857942,0.4998922,-1.411713,46.08105,-77.89355
3.579997,1.86941,0.5733967,-1.125671,45.79465,-78.13989
3.599997,1.882467,0.6528735,-0.9447632,46.06385,-77.94684
3.619997,1.897081,0.7306814,-0.7062378,46.57589,-77.61633
3.639997,1.913245,0.8081913,-0.4827271,47.11389,-77.23495
3.659997,1.929718,0.8236408,-0.2646484,47.54489,-76.84088
3.679997,1.943423,0.6852508,0.4809233,46.9137,-78.00491
3.699997,1.955282,0.592947,1.39046,45.20757,-79.74072
3.719997,1.966444,0.5581021,2.355781,43.1455,-81.6651
3.739997,1.977673,0.5614758,3.340673,41.02826,-83.64575
3.759997,1.989379,0.5852699,4.339286,38.93546,-85.64175
3.779997,2.000609,0.5615413,4.636212,36.79045,-85.16638
