time,distance,speed,first,second,third
0.02,0.003461003,0.2128839,2.011111,46.70569,-65.11493
0.04,0.01148391,0.4011452,3.304796,47.5156,-65.09402
0.06,0.02341294,0.5964518,4.043111,48.14919,-63.45306
0.08,0.03767765,0.7132351,3.973176,50.42123,-63.18359
0.09999999,0.05267382,0.7498085,3.86668,52.56464,-63.0517
0.12,0.06478858,0.6057382,3.361166,53.7921,-62.57239
0.14,0.07396269,0.4587054,2.774269,55.39283,-62.68359
0.16,0.08181512,0.3926218,2.459157,56.89506,-63.08636
0.18,0.08997858,0.4081726,2.806218,56.73655,-64.55157
0.2,0.1000851,0.5053282,3.419841,55.09127,-66.41687
0.22,0.1119021,0.5908489,3.935532,52.64973,-68.36578
0.24,0.1250207,0.6559312,4.347486,50.08073,-70.34924
0.26,0.139342,0.7160604,4.74166,47.69264,-72.32214
0.28,0.1548101,0.773406,4.899431,45.89128,-73.4989
0.3,0.1706437,0.7916808,4.973111,44.87229,-74.37659
0.32,0.1861639,0.7760108,5.068263,44.24244,-75.16782
0.34,0.2011282,0.7482171,5.182082,43.71885,-75.94666
0.36,0.2153437,0.7107735,5.32017,43.13562,-76.73102
0.38,0.2286977,0.6676972,5.372708,41.87244,-77.40936
0.4,0.2414187,0.6360531,5.438369,40.09672,-78.08231
0.42,0.2538536,0.621742,5.496476,38.09296,-78.76239
0.4400001,0.2663082,0.6227314,5.563531,36.07694,-79.44199
0.4600001,0.2789589,0.6325364,5.610495,34.08814,-80.11139
0.4800001,0.2916718,0.6356418,5.836891,31.83706,-80.00687
0.5000001,0.3031586,0.5743444,5.663324,29.61188,-79.56003
0.52,0.3131689,0.5005121,6.256027,27.96122,-79.04956
0.54,0.3214478,0.4139483,6.343786,26.31429,-78.47333
0.56,0.3283515,0.3451824,6.153164,24.40967,-77.92371
0.58,0.3347334,0.3190935,5.618135,23.95645,-76.98251
0.6,0.3402587,0.2762675,5.00934,24.72855,-75.87607
0.6199999,0.3451189,0.2430081,4.569492,25.9626,-74.6636
0.6399999,0.3499655,0.2423286,4.533051,26.88136,-74.56976
0.6599999,0.3555812,0.2807856,4.377763,27.68343,-74.38055
0.6799999,0.3618351,0.3126979,3.922224,27.07754,-72.51007
0.6999999,0.3700643,0.4114568,3.379274,26.7417,-70.31964
0.7199998,0.3810909,0.551331,2.710474,27.27736,-68.54041
0.7399998,0.3949537,0.6931424,2.272029,28.8586,-67.0249
0.7599998,0.4116151,0.8330703,1.892237,31.14709,-65.56955
0.7799998,0.4301946,0.9289742,1.927331,35.16912,-66.15399
0.7999998,0.4478817,0.8843541,2.060497,38.75571,-66.91251
0.8199998,0.462427,0.7272661,2.153079,40.74031,-68.09888
0.8399997,0.4755129,0.6542921,2.023482,41.25214,-69.54846
0.8599997,0.4894264,0.6956756,2.136068,41.71941,-71.10544
0.8799997,0.5038582,0.7215917,2.176922,41.58016,-70.40475
0.8999997,0.5183861,0.7263958,1.931246,41.54118,-68.93365
0.9199997,0.5327482,0.7181048,1.902204,42.0056,-67.3197
0.9399996,0.5466479,0.6949842,2.144665,43.19738,-66.25165
0.9599996,0.5603459,0.6848991,2.392724,43.92886,-64.70004
0.9799996,0.5743103,0.6982207,2.228949,45.10687,-63.63907
0.9999996,0.5885646,0.7127166,1.894518,46.54256,-62.75433
1.02,0.6031461,0.7290721,1.548113,47.95325,-62.00507
1.04,0.6180433,0.7448614,1.333653,49.26594,-61.20203
1.06,0.6334194,0.7688046,1.191682,50.68444,-60.59967
1.08,0.649009,0.7794797,0.9363245,52.29544,-60.69891
1.1,0.6626753,0.6833136,0.7545388,53.50108,-60.80444
1.12,0.6736128,0.5468786,0.4746135,54.23923,-60.89337
1.14,0.6823208,0.4354,0.1442777,54.11232,-60.79752
1.159999,0.6898814,0.3780305,-0.1445007,54.55297,-61.13147
1.179999,0.6971376,0.3628075,0.444373,53.74128,-62.50546
1.199999,0.7050124,0.3937423,1.317896,51.89063,-64.25732
1.219999,0.7139128,0.4450202,2.076174,49.56632,-66.09216
1.239999,0.7241219,0.5104542,3.027683,47.30894,-68.01373
1.259999,0.7358111,0.5844593,3.98476,45.23678,-69.9635
1.279999,0.7494463,0.6817579,4.300013,43.52291,-70.80109
1.299999,0.7636696,0.7111669,4.346354,42.27474,-71.1795
1.319999,0.7777218,0.7026076,4.384212,41.35711,-71.46027
1.339999,0.7908753,0.6576777,4.421453,40.48436,-71.71118
1.359999,0.8028822,0.6003439,4.4508,39.59083,-71.9653
1.379999,0.8136194,0.536859,4.695362,38.51052,-72.51907
1.399999,0.823426,0.4903316,4.986181,37.15728,-73.18616
1.419999,0.832637,0.4605472,5.284975,35.69994,-73.88806
1.439999,0.841556,0.44595,5.541806,34.23348,-74.59369
1.459999,0.8505199,0.4481971,5.766783,32.79673,-75.29791
1.479999,0.8596208,0.4550457,5.803468,31.3266,-76.42273
1.499999,0.8690652,0.4722178,5.787136,29.55856,-77.67776
1.519999,0.8788337,0.4884243,6.001258,27.62563,-78.9989
1.539999,0.8891399,0.515312,6.08076,25.71327,-80.32721
1.559999,0.9001129,0.5486488,6.04728,23.84048,-81.65817
1.579999,0.911648,0.5767584,6.282523,22.51954,-80.81485
1.599999,0.9227189,0.5535424,6.385954,22.42045,-79.17551
1.619999,0.9332793,0.5280197,6.51283,23.05199,-77.26755
1.639999,0.9436542,0.5187452,6.690876,23.83279,-75.27704
1.659999,0.9537889,0.5067348,6.547369,23.91002,-73.92407
1.679999,0.9638165,0.5013824,6.584548,23.74405,-72.81525
1.699999,0.974661,0.5422235,6.419524,23.90521,-71.09415
1.719999,0.986878,0.6108522,5.8947,24.81819,-69.15643
1.739999,1.000588,0.6855011,5.304995,26.47349,-67.58539
1.759999,1.015604,0.750792,4.765596,28.48452,-66.22882
1.779999,1.031543,0.7969379,4.852236,31.6833,-65.97662
1.799999,1.047321,0.7889271,4.910807,34.5195,-65.92126
1.819999,1.06199,0.733459,4.938748,37.07673,-66.05518
1.839999,1.075334,0.6671667,4.918152,39.37358,-66.02216
1.859999,1.086892,0.5779386,4.581536,41.03782,-65.68369
1.879999,1.09703,0.5068541,3.977657,42.40641,-67.0101
1.899999,1.106603,0.478673,3.649097,42.48444,-68.30701
1.919999,1.115641,0.4518867,3.44111,42.2563,-69.76349
1.939999,1.124308,0.4333735,3.34808,42.09155,-71.25635
1.959999,1.132738,0.4215002,3.392043,42.01741,-72.77136
1.979999,1.140389,0.3825188,3.546927,42.14136,-72.49911
1.999999,1.148098,0.3854632,3.648166,41.58987,-71.38019
2.019999,1.156259,0.4080534,3.682446,40.65694,-69.6958
2.039999,1.165148,0.4444361,3.572622,39.64213,-67.72134
2.059999,1.174926,0.4889011,3.429596,38.73295,-65.62833
2.079999,1.185656,0.5365014,3.201115,39.99337,-65.3465
2.099999,1.196554,0.5449176,2.782334,41.98343,-65.55908
2.119999,1.206464,0.4954815,2.414337,44.00894,-65.7627
2.139999,1.214913,0.4224896,2.239148,46.00427,-66.02054
2.159999,1.221328,0.3207326,2.169041,48.06541,-66.77927
2.179999,1.225694,0.2182722,2.352459,48.45193,-67.77173
2.199999,1.229809,0.205791,2.630476,48.23268,-68.9469
2.219999,1.235222,0.2706051,2.902224,47.75905,-70.17542
2.239999,1.242481,0.3629684,3.180516,47.14224,-71.40833
2.259999,1.251915,0.4717112,3.453007,46.61296,-72.64691
2.279999,1.26382,0.5952477,3.664472,45.67483,-73.37543
2.299999,1.277298,0.6738782,3.672321,44.4346,-73.91727
2.319999,1.291599,0.7150769,3.657458,43.02922,-74.40854
2.339998,1.305925,0.7163167,3.563236,41.59261,-74.85223
2.359998,1.320041,0.7057905,3.398422,40.27775,-75.26642
2.379998,1.333729,0.6843686,3.436955,38.85041,-76.49863
2.399998,1.347318,0.6794691,3.634629,37.01622,-78.03391
2.419998,1.361125,0.6903291,3.878274,34.95751,-79.67249
2.439998,1.375306,0.7090688,4.116517,32.8626,-81.34286
2.459998,1.389968,0.7331133,4.397316,30.80892,-83.02527
2.479998,1.404702,0.7366657,4.47623,28.42463,-83.13092
2.499998,1.418834,0.706625,4.458034,26.24949,-82.67816
2.519998,1.432598,0.6882071,4.459959,24.34764,-82.04309
2.539998,1.4464,0.6900787,4.53547,22.56129,-81.35394
2.559998,1.459705,0.6652713,4.74288,20.74034,-80.6344
2.579998,1.47163,0.5962253,5.484575,20.68619,-79.07892
2.599998,1.481721,0.5045772,5.359525,22.19276,-77.18604
2.619998,1.490598,0.44384,4.854484,24.28427,-75.21265
2.639998,1.499002,0.4202008,4.577585,25.46445,-73.29755
2.659998,1.50705,0.402391,4.244986,26.87302,-72.84027
2.679998,1.515715,0.4332781,3.880276,27.16072,-71.21091
2.699998,1.525767,0.5025625,3.235508,27.22515,-69.10568
2.719998,1.53788,0.6056547,2.614374,27.86308,-67.09363
2.739998,1.552383,0.725162,2.051867,29.14497,-65.30209
2.759998,1.569291,0.8454084,1.546764,31.0346,-63.65579
2.779998,1.587912,0.9310246,1.439366,34.87269,-64.39972
2.799998,1.605035,0.8561492,1.424717,37.87161,-65.06558
2.819998,1.619762,0.7363796,1.67747,40.36193,-67.10822
2.839998,1.63404,0.7138968,1.729267,41.72811,-69.1239
2.859998,1.64853,0.7244706,1.568376,42.39108,-71.13248
2.879998,1.663764,0.7617354,1.168693,41.92892,-70.48727
2.899998,1.679379,0.7807136,0.8923901,41.9273,-68.83551
2.919998,1.694556,0.7588506,0.7555312,43.45741,-67.87549
2.939998,1.709876,0.766027,0.5873218,44.39782,-66.25726
2.959998,1.725544,0.7833958,0.4391051,45.01788,-64.34122
2.979998,1.741671,0.8063674,0.05305731,46.64419,-63.46124
2.999998,1.757817,0.8072615,-0.3699341,48.24733,-62.74579
3.019998,1.774125,0.8154273,-0.5939331,48.94078,-62.05707
3.039998,1.790654,0.8264184,-0.7142029,49.47455,-61.46564
3.059998,1.805837,0.7591486,-0.7789917,49.41551,-60.54169
3.079998,1.818163,0.616312,-0.7316284,49.16129,-60.28284
3.099998,1.827886,0.4861355,-0.4690552,48.57891,-60.37772
3.119998,1.83648,0.4297137,-0.05529785,47.79918,-60.57376
3.139998,1.845207,0.4363656,0.2496453,47.22179,-61.01126
3.159998,1.854967,0.488019,0.685082,46.60767,-61.37271
3.179998,1.865452,0.5242348,0.4555634,45.75447,-62.72046
3.199998,1.877568,0.6058097,0.01173425,44.81414,-64.52005
3.219998,1.891434,0.6932974,-0.5173645,43.8016,-66.45612
3.239998,1.90696,0.7762671,-1.01709,42.76887,-68.4447
3.259998,1.923957,0.8498788,-1.489899,41.7297,-70.44995
3.279998,1.942123,0.9083033,-1.141815,40.83882,-70.97882
3.299998,1.960101,0.8988619,-0.6025391,40.40634,-70.96686
3.319998,1.976502,0.8200765,-0.4559937,40.13964,-70.32404
3.339998,1.99141,0.7454038,0.006455351,40.52409,-69.90155
3.359998,2.005055,0.6822407,0.6700596,41.0239,-69.90308
3.379997,2.017754,0.6349325,1.196845,40.4087,-71.27826
3.399997,2.030461,0.6353617,1.396622,38.5597,-73.07629
3.419997,2.043628,0.6583691,1.488756,36.24051,-75.01208
3.439997,2.057129,0.6750584,1.607673,33.86409,-76.96411
3.459997,2.070389,0.6629944,1.991703,31.55562,-78.94974
3.479997,2.083499,0.655508,2.278758,29.10674,-79.56522
3.499997,2.096449,0.6474972,2.2532,27.07362,-79.69318
3.519997,2.109322,0.6436348,2.280786,25.3012,-79.66022
3.539997,2.122232,0.6454945,2.441952,23.51872,-79.59387
3.559997,2.135517,0.6642342,2.558732,21.66657,-79.51349
3.579997,2.148983,0.6733179,2.990034,20.45483,-78.95496
3.599997,2.162219,0.6617785,3.219582,19.88313,-78.18442
3.619997,2.175245,0.6513357,3.50673,19.85365,-77.32715
3.639997,2.187066,0.5910397,3.740102,20.00977,-76.38156
3.659997,2.197368,0.5151033,3.754034,20.01674,-75.46695
3.679997,2.207235,0.4933357,3.312213,20.6688,-74.06604
3.699997,2.216506,0.4635572,3.096067,22.0683,-73.16876
3.719997,2.225754,0.4624128,2.878285,23.21106,-72.63623
3.739997,2.235633,0.4939318,2.643563,23.81077,-71.32956
3.759997,2.246667,0.5517006,2.142902,24.11869,-69.32245
3.779997,2.259342,0.6337404,1.747938,24.53465,-67.1712
3.799997,2.274065,0.736165,1.38612,25.77981,-65.69818
3.819997,2.290876,0.8405685,1.005041,27.85377,-64.84253
3.839997,2.309575,0.9349108,0.6189779,30.42465,-64.24277
3.859997,2.329902,1.016355,0.2605319,33.2337,-63.63931
3.879997,2.350353,1.022553,0.3552073,36.71889,-64.18024
3.899997,2.368465,0.9056091,0.6285241,39.02151,-64.23483
3.919997,2.383824,0.7679701,0.4027209,40.30967,-65.31595
3.939997,2.398357,0.7266521,-0.01278687,40.57887,-66.42096
3.959997,2.412492,0.7067442,-0.5967712,40.48516,-67.51053
3.979997,2.426154,0.6830692,-0.197998,39.8927,-66.45084
3.999997,2.439157,0.6501436,-0.04714966,41.30533,-65.79489
4.019997,2.452073,0.6458282,0.8732779,42.812,-64.73541
4.039997,2.464935,0.6431103,1.979027,44.07903,-63.45612
4.059997,2.477846,0.6455183,2.871205,45.1697,-62.45651
4.079997,2.490867,0.6510496,2.809002,47.22384,-62.86038
4.099997,2.503624,0.6378651,2.740683,48.89272,-63.12338
4.119997,2.516141,0.6258726,2.983522,50.01175,-63.13892
4.139997,2.528333,0.6095886,3.403078,51.18414,-63.12253
4.159997,2.53793,0.4798174,3.646809,51.86055,-63.05017
4.179997,2.54466,0.336504,3.785231,51.77419,-63.048
4.199997,2.550272,0.2806187,3.888682,51.42411,-63.17404
4.219997,2.556396,0.3062248,3.856567,50.87635,-63.32098
4.239997,2.563271,0.3437281,3.711926,50.14036,-63.27484
4.259997,2.570685,0.3706932,3.574774,49.84442,-63.45059
4.279997,2.578844,0.4079342,3.476089,49.56017,-64.40341
4.299997,2.587397,0.4276752,3.454761,48.8945,-65.49835
4.319997,2.595602,0.4102468,3.488478,47.89977,-66.59747
4.339997,2.602748,0.3572941,3.444102,46.19956,-67.3707
4.359997,2.60917,0.321126,3.318655,44.41716,-68.25232
4.379997,2.615465,0.3147125,3.019983,42.71415,-69.30402
4.399997,2.621691,0.3113031,2.641977,41.12102,-70.37674
4.419997,2.628001,0.3154993,2.19576,39.75,-71.47803
4.439997,2.634497,0.3247976,1.722035,38.52602,-72.59164
