time,distance,speed,first,second,third
0.02,0.004435897,0.243938,-0.4573059,47.37243,-64.55115
0.04,0.01362848,0.4596293,0.5980483,48.17733,-64.06454
0.06,0.02709699,0.6734252,0.6948932,49.12572,-62.24942
0.08,0.04272711,0.7815063,0.3430178,51.93513,-62.14188
0.09999999,0.05822504,0.7748961,-0.1288757,54.41301,-62.23416
0.12,0.07265687,0.7215917,-0.3310852,56.06781,-62.73459
0.14,0.08420396,0.5773544,-1.081451,55.46167,-62.84232
0.16,0.09343684,0.4616439,-1.675873,54.75636,-63.47098
0.18,0.1019118,0.4237473,-1.448639,53.35447,-65.01306
0.2,0.1112301,0.4659176,-0.8869324,51.52205,-66.90002
0.22,0.1218032,0.5286515,-0.3328552,49.59295,-68.86942
0.24,0.1336889,0.5942881,0.08392721,47.69484,-70.83005
0.26,0.1469706,0.6640851,0.6048178,46.00991,-72.84079
0.28,0.1622608,0.7645071,0.7071341,44.0425,-74.09766
0.3,0.1803054,0.9022295,0.5721063,42.36526,-75.11771
0.32,0.2010357,1.036519,0.5182043,40.78561,-76.0835
0.34,0.2241836,1.157391,0.4989126,39.11595,-77.02771
0.36,0.2493775,1.259696,0.4759184,37.31947,-77.95996
0.38,0.2757937,1.320809,0.6801825,36.0488,-77.86859
0.4,0.3016106,1.290846,0.6879652,35.17792,-77.12271
0.42,0.3236439,1.101667,0.3629317,35.57791,-76.50714
0.4400001,0.3431491,0.9752572,0.7732346,35.28675,-75.16791
0.4600001,0.3607851,0.881803,1.030105,35.50533,-74.90152
0.4800001,0.3777419,0.8478403,1.525061,34.65267,-75.80444
0.5000001,0.394489,0.8373559,1.977785,32.80545,-77.11588
0.52,0.4114499,0.848043,2.375233,30.59074,-78.55273
0.54,0.4288188,0.8684456,2.74236,28.38842,-80.02115
0.56,0.4464067,0.879395,3.252736,26.22362,-81.46609
0.58,0.4630903,0.8341789,3.569088,23.70039,-81.98468
0.6,0.4787012,0.7805467,3.311443,21.43732,-82.16455
0.6199999,0.4943728,0.7835805,2.703012,19.74975,-82.23145
0.6399999,0.50902,0.7323563,3.15625,18.34233,-82.272
0.6599999,0.5221659,0.6572962,2.825182,16.68467,-82.24789
0.6799999,0.5349462,0.6390154,1.996362,16.26409,-80.96887
0.6999999,0.5472188,0.6136298,1.208227,17.10506,-79.22495
0.7199998,0.5586486,0.5714893,0.5677214,18.64309,-77.30865
0.7399998,0.5690717,0.5211532,-0.003768229,20.46394,-75.3269
0.7599998,0.5788411,0.488472,-0.2147827,21.70302,-73.42334
0.7799998,0.5869124,0.4035652,-0.07684326,21.46577,-71.99835
0.7999998,0.5950904,0.4088998,0.06063097,20.36467,-69.61896
0.8199998,0.6053319,0.5120754,0.6519098,20.60975,-67.71075
0.8399997,0.6186078,0.6637931,1.632738,21.49938,-65.8183
0.8599997,0.6351225,0.8257389,2.426815,22.84055,-63.9664
0.8799997,0.6547943,0.9835899,2.784534,26.2274,-63.79691
0.8999997,0.6761541,1.06799,2.651314,30.40339,-64.24518
0.9199997,0.6980169,1.093137,2.233057,34.58988,-64.87961
0.9399996,0.7195143,1.074868,1.692528,38.36863,-65.59106
0.9599996,0.739759,1.012236,1.473406,41.38157,-66.04562
0.9799996,0.7584096,0.9325325,1.5278,43.14794,-65.55139
0.9999996,0.7755263,0.8558333,1.407564,44.28376,-65.01285
